Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study
SRR32733265,WGS,134,5490804076,PRJNA1237248,SAMN47413073,Metagenome or environmental,3063666790,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019702,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000422279.fastq.gz,38.98 N 77.11 W,V000422279,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:46:00Z,1,V000422279,SRP570890
SRR32733266,WGS,134,5112998720,PRJNA1237248,SAMN47413072,Metagenome or environmental,2906953660,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019701,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000422254.fastq.gz,38.98 N 77.11 W,V000422254,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:40:00Z,1,V000422254,SRP570890
SRR32733267,WGS,133,7017519534,PRJNA1237248,SAMN47412688,Metagenome or environmental,4036873714,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019700,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000307412.fastq.gz,38.98 N 77.11 W,V000307412,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:45:00Z,1,V000307412,SRP570890
SRR32733268,WGS,138,7886841617,PRJNA1237248,SAMN47412984,Metagenome or environmental,4411738468,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019699,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000400724.fastq.gz,38.98 N 77.11 W,V000400724,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:43:00Z,1,V000400724,SRP570890
SRR32733269,WGS,135,5593829940,PRJNA1237248,SAMN47412983,Metagenome or environmental,3145592820,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019698,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000400609.fastq.gz,38.98 N 77.11 W,V000400609,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:44:00Z,1,V000400609,SRP570890
SRR32733270,WGS,137,6683351043,PRJNA1237248,SAMN47412982,Metagenome or environmental,3743260474,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019697,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000400599.fastq.gz,38.98 N 77.11 W,V000400599,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:41:00Z,1,V000400599,SRP570890
SRR32733271,WGS,137,5516741665,PRJNA1237248,SAMN47412981,Metagenome or environmental,3109879718,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019696,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000399423.fastq.gz,38.98 N 77.11 W,V000399423,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:43:00Z,1,V000399423,SRP570890
SRR32733272,WGS,130,4278206933,PRJNA1237248,SAMN47412980,Metagenome or environmental,2429337439,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019695,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000399068.fastq.gz,38.98 N 77.11 W,V000399068,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:44:00Z,1,V000399068,SRP570890
SRR32733273,WGS,140,6124216363,PRJNA1237248,SAMN47412979,Metagenome or environmental,3396137737,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019694,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000399063.fastq.gz,38.98 N 77.11 W,V000399063,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:40:00Z,1,V000399063,SRP570890
SRR32733274,WGS,136,7149367585,PRJNA1237248,SAMN47412978,Metagenome or environmental,4017916694,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019693,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000399023.fastq.gz,38.98 N 77.11 W,V000399023,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:51:00Z,1,V000399023,SRP570890
SRR32733275,WGS,116,998792484,PRJNA1237248,SAMN47412977,Metagenome or environmental,603944673,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019692,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000399013.fastq.gz,38.98 N 77.11 W,V000399013,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:35:00Z,1,V000399013,SRP570890
SRR32733276,WGS,135,3467065173,PRJNA1237248,SAMN47412976,Metagenome or environmental,1967029226,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019691,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000398998.fastq.gz,38.98 N 77.11 W,V000398998,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:39:00Z,1,V000398998,SRP570890
SRR32733277,WGS,135,6045657328,PRJNA1237248,SAMN47412975,Metagenome or environmental,3399444054,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019690,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000398958.fastq.gz,38.98 N 77.11 W,V000398958,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:40:00Z,1,V000398958,SRP570890
SRR32733278,WGS,135,5601249257,PRJNA1237248,SAMN47412714,Metagenome or environmental,3164168379,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019689,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000324137.fastq.gz,38.98 N 77.11 W,V000324137,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:44:00Z,1,V000324137,SRP570890
SRR32733279,WGS,132,4708373066,PRJNA1237248,SAMN47412974,Metagenome or environmental,2657183287,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019688,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000398943.fastq.gz,38.98 N 77.11 W,V000398943,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:40:00Z,1,V000398943,SRP570890
SRR32733280,WGS,133,7397888471,PRJNA1237248,SAMN47412973,Metagenome or environmental,4210568107,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019687,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000398828.fastq.gz,38.98 N 77.11 W,V000398828,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:45:00Z,1,V000398828,SRP570890
SRR32733281,WGS,136,6596698663,PRJNA1237248,SAMN47412972,Metagenome or environmental,3715649087,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019686,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000398783.fastq.gz,38.98 N 77.11 W,V000398783,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:45:00Z,1,V000398783,SRP570890
SRR32733282,WGS,134,7128731618,PRJNA1237248,SAMN47412971,Metagenome or environmental,4017041132,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019685,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000396364.fastq.gz,38.98 N 77.11 W,V000396364,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:47:00Z,1,V000396364,SRP570890
SRR32733283,WGS,134,5213553904,PRJNA1237248,SAMN47412970,Metagenome or environmental,3042890419,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019684,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000396264.fastq.gz,38.98 N 77.11 W,V000396264,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:42:00Z,1,V000396264,SRP570890
SRR32733284,WGS,135,4884805405,PRJNA1237248,SAMN47412969,Metagenome or environmental,2744726565,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019683,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000396239.fastq.gz,38.98 N 77.11 W,V000396239,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:40:00Z,1,V000396239,SRP570890
SRR32733285,WGS,135,6625996647,PRJNA1237248,SAMN47412968,Metagenome or environmental,3730918000,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019682,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000396204.fastq.gz,38.98 N 77.11 W,V000396204,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:45:00Z,1,V000396204,SRP570890
SRR32733286,WGS,137,5128865759,PRJNA1237248,SAMN47412967,Metagenome or environmental,2863328584,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019681,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000396084.fastq.gz,38.98 N 77.11 W,V000396084,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:42:00Z,1,V000396084,SRP570890
SRR32733287,WGS,132,4694563221,PRJNA1237248,SAMN47412966,Metagenome or environmental,2691646619,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019680,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000396079.fastq.gz,38.98 N 77.11 W,V000396079,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:42:00Z,1,V000396079,SRP570890
SRR32733288,WGS,133,4968207072,PRJNA1237248,SAMN47412965,Metagenome or environmental,2830920491,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019679,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000395509.fastq.gz,38.98 N 77.11 W,V000395509,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:41:00Z,1,V000395509,SRP570890
SRR32733289,WGS,135,8511474519,PRJNA1237248,SAMN47412713,Metagenome or environmental,4812893003,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019678,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000324087.fastq.gz,38.98 N 77.11 W,V000324087,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:43:00Z,1,V000324087,SRP570890
SRR32733290,WGS,135,7309107243,PRJNA1237248,SAMN47412964,Metagenome or environmental,4136294600,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019677,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000395469.fastq.gz,38.98 N 77.11 W,V000395469,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:46:00Z,1,V000395469,SRP570890
SRR32733291,WGS,136,6808014629,PRJNA1237248,SAMN47412963,Metagenome or environmental,3809975504,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019676,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000395434.fastq.gz,38.98 N 77.11 W,V000395434,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:48:00Z,1,V000395434,SRP570890
SRR32733292,WGS,134,4944878827,PRJNA1237248,SAMN47412962,Metagenome or environmental,2839041010,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019675,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000395399.fastq.gz,38.98 N 77.11 W,V000395399,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:39:00Z,1,V000395399,SRP570890
SRR32733293,WGS,135,7525974127,PRJNA1237248,SAMN47412961,Metagenome or environmental,4256580880,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019674,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000395294.fastq.gz,38.98 N 77.11 W,V000395294,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:45:00Z,1,V000395294,SRP570890
SRR32733294,WGS,136,6042984211,PRJNA1237248,SAMN47412960,Metagenome or environmental,3393980933,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019673,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000395274.fastq.gz,38.98 N 77.11 W,V000395274,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:50:00Z,1,V000395274,SRP570890
SRR32733295,WGS,132,5690461243,PRJNA1237248,SAMN47412959,Metagenome or environmental,3223054809,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019672,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000395269.fastq.gz,38.98 N 77.11 W,V000395269,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:42:00Z,1,V000395269,SRP570890
SRR32733296,WGS,135,2653299152,PRJNA1237248,SAMN47412958,Metagenome or environmental,1523813206,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019671,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000395264.fastq.gz,38.98 N 77.11 W,V000395264,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:39:00Z,1,V000395264,SRP570890
SRR32733297,WGS,137,7886775754,PRJNA1237248,SAMN47412957,Metagenome or environmental,4406646223,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019670,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000394808.fastq.gz,38.98 N 77.11 W,V000394808,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:47:00Z,1,V000394808,SRP570890
SRR32733298,WGS,137,7827369722,PRJNA1237248,SAMN47412956,Metagenome or environmental,4369352381,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019669,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000394783.fastq.gz,38.98 N 77.11 W,V000394783,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:48:00Z,1,V000394783,SRP570890
SRR32733299,WGS,134,6443778369,PRJNA1237248,SAMN47412869,Metagenome or environmental,3669003381,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019668,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000377347.fastq.gz,38.98 N 77.11 W,V000377347,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:42:00Z,1,V000377347,SRP570890
SRR32733300,WGS,138,8291465980,PRJNA1237248,SAMN47412868,Metagenome or environmental,4656037630,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019667,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000377337.fastq.gz,38.98 N 77.11 W,V000377337,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:47:00Z,1,V000377337,SRP570890
SRR32733301,WGS,137,7561178399,PRJNA1237248,SAMN47412867,Metagenome or environmental,4206320994,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019666,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000377267.fastq.gz,38.98 N 77.11 W,V000377267,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:52:00Z,1,V000377267,SRP570890
SRR32733302,WGS,131,4960584477,PRJNA1237248,SAMN47412866,Metagenome or environmental,2879999779,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019665,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000377257.fastq.gz,38.98 N 77.11 W,V000377257,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:42:00Z,1,V000377257,SRP570890
SRR32733303,WGS,134,5724755377,PRJNA1237248,SAMN47412865,Metagenome or environmental,3223199616,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019664,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000377237.fastq.gz,38.98 N 77.11 W,V000377237,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:40:00Z,1,V000377237,SRP570890
SRR32733304,WGS,129,6268735502,PRJNA1237248,SAMN47412703,Metagenome or environmental,3624972877,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019663,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000317593.fastq.gz,38.98 N 77.11 W,V000317593,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:47:00Z,1,V000317593,SRP570890
SRR32733305,WGS,128,4268685735,PRJNA1237248,SAMN47412864,Metagenome or environmental,2442268783,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019662,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000377182.fastq.gz,38.98 N 77.11 W,V000377182,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:43:00Z,1,V000377182,SRP570890
SRR32733306,WGS,131,4643449180,PRJNA1237248,SAMN47412863,Metagenome or environmental,2640647204,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019661,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000376849.fastq.gz,38.98 N 77.11 W,V000376849,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:41:00Z,1,V000376849,SRP570890
SRR32733307,WGS,136,5773330971,PRJNA1237248,SAMN47412862,Metagenome or environmental,3202531941,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019660,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000376749.fastq.gz,38.98 N 77.11 W,V000376749,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:41:00Z,1,V000376749,SRP570890
SRR32733308,WGS,133,5298650256,PRJNA1237248,SAMN47412861,Metagenome or environmental,2999708452,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019659,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000376639.fastq.gz,38.98 N 77.11 W,V000376639,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:44:00Z,1,V000376639,SRP570890
SRR32733309,WGS,131,4719531976,PRJNA1237248,SAMN47412860,Metagenome or environmental,2799990421,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019658,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000376614.fastq.gz,38.98 N 77.11 W,V000376614,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:42:00Z,1,V000376614,SRP570890
SRR32733310,WGS,135,6448208085,PRJNA1237248,SAMN47412859,Metagenome or environmental,3599976561,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019657,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000376579.fastq.gz,38.98 N 77.11 W,V000376579,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:47:00Z,1,V000376579,SRP570890
SRR32733311,WGS,139,6573699968,PRJNA1237248,SAMN47412858,Metagenome or environmental,3785875988,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019656,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000374834.fastq.gz,38.98 N 77.11 W,V000374834,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:43:00Z,1,V000374834,SRP570890
SRR32733312,WGS,135,4665771435,PRJNA1237248,SAMN47412857,Metagenome or environmental,2639779776,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019655,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000374809.fastq.gz,38.98 N 77.11 W,V000374809,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:42:00Z,1,V000374809,SRP570890
SRR32733313,WGS,136,5857452051,PRJNA1237248,SAMN47412856,Metagenome or environmental,3325240605,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019654,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000374554.fastq.gz,38.98 N 77.11 W,V000374554,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:45:00Z,1,V000374554,SRP570890
